ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1068	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1069	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1070	19	1	2	0.000000	1.736842	1.736842	0.000000	0.000000	0	0	0
1071	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1072	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1073	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1074	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1075	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1076	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1077	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1078	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1079	21	1	1	0.000000	1.714286	1.714286	0.000000	0.000000	0	0	0
1080	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1081	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1082	9	1	1	0.000000	15.111111	10.666667	0.000000	0.000000	0	0	0
1083	216	2	2	0.000000	18.314815	15.222222	0.000000	0.000000	0	0	0
1084	21	1	1	0.000000	8.333333	6.142857	0.000000	0.000000	0	0	0
1085	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1086	21	1	1	0.000000	8.857143	5.523810	0.000000	0.000000	0	0	0
1087	23	1	1	0.000000	1.086957	1.086957	0.000000	0.000000	0	0	0
1088	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1089	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1090	1	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1091	8	1	2	0.000000	14.375000	13.875000	0.000000	0.000000	0	0	0
1092	21	1	1	0.000000	10.333333	6.619048	0.000000	0.000000	0	0	0
1093	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1094	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1095	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1096	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1097	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1098	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1099	78	2	2	0.000000	7.282051	6.948718	0.000000	0.000000	0	0	0
1100	31	1	1	0.000000	1.032258	1.032258	0.000000	0.000000	0	0	0
1101	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1102	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1103	17	1	1	0.000000	8.764706	8.764706	0.000000	0.000000	0	0	0
1104	6	1	1	0.000000	8.833333	8.833333	0.000000	0.000000	0	0	0
1105	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1106	1	1	2	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
1107	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1108	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1109	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1110	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1111	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1112	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1113	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1114	17	2	1	0.000000	2.000000	1.058824	0.000000	0.000000	0	0	0
1115	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1116	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1117	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1118	9	1	1	0.000000	1.777778	1.777778	0.000000	0.000000	0	0	0
1119	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1120	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1121	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1122	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1123	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1124	51	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1125	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1126	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1127	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1128	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1129	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1130	6	1	1	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
1131	15	1	2	0.000000	9.000000	8.466667	0.000000	0.000000	0	0	0
1132	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1133	3	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1134	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1135	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1136	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1137	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1138	21	1	1	0.000000	12.571429	5.714286	0.000000	0.000000	0	0	0
1139	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1140	64	1	1	0.000000	1.171875	1.171875	0.000000	0.000000	0	0	0
1141	21	1	1	0.000000	1.238095	1.238095	0.000000	0.000000	0	0	0
1142	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1143	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1144	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1145	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1146	21	1	1	0.000000	1.428571	1.428571	0.000000	0.000000	0	0	0
1147	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1148	22	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1149	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1150	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1151	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1152	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1153	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1154	1	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
1155	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1156	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1157	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1158	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1159	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1160	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1161	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1162	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1163	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1164	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1165	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1166	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1167	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1168	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1169	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1170	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1171	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1172	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1173	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1174	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1175	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1176	21	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1177	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1178	47	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1179	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1180	21	1	1	0.000000	1.190476	1.190476	0.000000	0.000000	0	0	0
1181	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1182	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1183	7	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1184	24	1	1	0.000000	1.083333	1.083333	0.000000	0.000000	0	0	0
1185	5	1	1	0.000000	18.400000	1.000000	0.000000	0.000000	0	0	0
1186	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1187	10	1	2	0.000000	2.500000	2.500000	0.000000	0.000000	0	0	0
1188	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1189	11	1	1	0.000000	1.090909	1.090909	0.000000	0.000000	0	0	0
1190	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1191	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1192	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1193	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1194	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1195	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1196	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1197	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1198	21	1	1	0.000000	2.619048	2.619048	0.000000	0.000000	0	0	0
1199	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1200	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1201	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1202	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1203	17	1	1	0.000000	6.647059	5.882353	0.000000	0.000000	0	0	0
1204	353	2	2	0.000000	14.056657	12.161473	0.000000	0.000000	0	0	0
1205	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1206	10	1	1	0.000000	6.100000	6.100000	0.000000	0.000000	0	0	0
1207	774	2	2	0.000000	16.797158	13.841085	0.000000	0.000000	0	0	0
1208	371	2	1	0.000000	9.865229	8.695418	0.000000	0.000000	0	0	0
1209	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1210	1347	2	2	0.000000	16.103935	14.282851	0.000000	0.000000	0	0	0
1211	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1212	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1213	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1214	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1215	1	1	2	0.000000	14.000000	10.000000	0.000000	0.000000	0	0	0
1216	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1217	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1218	498	2	2	0.000000	15.777108	13.857430	0.000000	0.000000	0	0	0
1219	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1220	13	2	1	0.000000	11.923077	9.076923	0.000000	0.000000	0	0	0
1221	5	1	1	0.000000	9.600000	9.600000	0.000000	0.000000	0	0	0
1222	115	2	2	0.000000	14.782609	12.321739	0.000000	0.000000	0	0	0
1223	6	2	2	0.000000	23.166667	21.500000	0.000000	0.000000	0	0	0
1224	50	2	2	0.000000	18.860000	15.080000	0.000000	0.000000	0	0	0
1225	1531	2	2	0.000000	14.422600	12.696930	0.000000	0.000000	0	0	0
1226	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1227	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1228	303	2	2	0.000000	14.128713	11.603960	0.000000	0.000000	0	0	0
1229	2	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1230	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1231	3	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
1232	6	2	1	0.000000	13.833333	6.666667	0.000000	0.000000	0	0	0
1233	6	1	2	0.000000	13.500000	6.500000	0.000000	0.000000	0	0	0
1234	21	1	1	0.000000	9.428571	9.142857	0.000000	0.000000	0	0	0
1235	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1236	10	1	2	0.000000	19.200000	12.500000	0.000000	0.000000	0	0	0
1237	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1238	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1239	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1240	11	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1241	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1242	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1243	10	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1244	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1245	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1246	2760	2	2	0.000000	15.373913	13.659783	0.000000	0.000000	0	0	0
1247	1	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
1248	79	2	2	0.000000	16.379747	13.455696	0.000000	0.000000	0	0	0
1249	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1250	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1251	21	1	1	0.000000	1.095238	1.095238	0.000000	0.000000	0	0	0
1252	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1253	77	2	2	0.000000	17.012987	13.896104	0.000000	0.000000	0	0	0
1254	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1255	26	2	2	0.000000	20.769231	11.653846	0.000000	0.000000	0	0	0
1256	1	1	2	0.000000	16.000000	5.000000	0.000000	0.000000	0	0	0
1257	1	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
1258	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
1259	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1260	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1261	3	1	1	0.000000	13.000000	8.000000	0.000000	0.000000	0	0	0
1262	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1263	81	2	2	0.000000	11.827160	11.061728	0.000000	0.000000	0	0	0
1264	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1265	22	1	1	0.000000	1.090909	1.090909	0.000000	0.000000	0	0	0
1266	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1267	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1268	6	2	1	0.000000	14.333333	6.000000	0.000000	0.000000	0	0	0
1269	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1270	14	1	1	0.000000	3.071429	3.071429	0.000000	0.000000	0	0	0
1271	1631	2	2	0.000000	14.972410	13.319436	0.000000	0.000000	0	0	0
1272	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1273	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1274	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1275	66	2	2	0.000000	18.424242	15.121212	0.000000	0.000000	0	0	0
1276	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1277	13	1	1	0.000000	9.000000	6.692308	0.000000	0.000000	0	0	0
1278	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1279	1731	2	2	0.000000	14.923166	13.300982	0.000000	0.000000	0	0	0
1280	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1281	131	2	2	0.000000	18.030534	16.091603	0.000000	0.000000	0	0	0
1282	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1283	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1284	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1285	2	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
1286	19	1	2	0.000000	7.052632	7.052632	0.000000	0.000000	0	0	0
1287	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1288	18	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1289	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1290	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1291	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1292	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1293	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1294	9	1	1	0.000000	11.000000	8.000000	0.000000	0.000000	0	0	0
1295	238	2	1	0.000000	12.983193	11.067227	0.000000	0.000000	0	0	0
1296	2108	2	1	0.000000	14.681214	12.988140	0.000000	0.000000	0	0	0
1297	3	1	1	0.000000	15.333333	1.000000	0.000000	0.000000	0	0	0
1298	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1299	8	2	1	0.000000	12.500000	7.625000	0.000000	0.000000	0	0	0
1300	6	1	2	0.000000	12.166667	10.666667	0.000000	0.000000	0	0	0
1301	8	2	1	0.000000	13.875000	4.125000	0.000000	0.000000	0	0	0
1302	393	1	2	0.000000	14.320611	12.170483	0.000000	0.000000	0	0	0
1303	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1304	13	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1305	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1306	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1307	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1308	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1309	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1310	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1311	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1312	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1313	9	1	1	0.000000	1.111111	1.111111	0.000000	0.000000	0	0	0
1314	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1315	14	1	1	0.000000	17.500000	6.714286	0.000000	0.000000	0	0	0
1316	10	1	2	0.000000	19.800000	9.000000	0.000000	0.000000	0	0	0
1317	21	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1318	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1319	29	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1320	747	1	2	0.000000	14.862115	12.567604	0.000000	0.000000	0	0	0
1321	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1322	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1323	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1324	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1325	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1326	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1327	20	1	1	0.000000	3.900000	3.000000	0.000000	0.000000	0	0	0
1328	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1329	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1330	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1331	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1332	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1333	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1334	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1335	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1336	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1337	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1338	7	1	2	0.000000	14.000000	7.571429	0.000000	0.000000	0	0	0
1339	396	2	2	0.000000	14.747475	12.954545	0.000000	0.000000	0	0	0
1340	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1341	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1342	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1343	28	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1344	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1345	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1346	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1347	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1348	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1349	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1350	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1351	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1352	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1353	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1354	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1355	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1356	9	2	1	0.000000	22.444444	1.444444	0.000000	0.000000	0	0	0
1357	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1358	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1359	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1360	337	2	2	0.000000	13.682493	10.827893	0.000000	0.000000	0	0	0
1361	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1362	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1363	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1364	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1365	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1366	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1367	57	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1368	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1369	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1370	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1371	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1372	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1373	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1374	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1375	59	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1376	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1377	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1378	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1379	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1380	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1381	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1382	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1383	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1384	14	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1385	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1386	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1387	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1388	1	2	1	0.000000	182.000000	2.000000	0.000000	0.000000	0	0	0
1389	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1390	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1391	13	1	1	0.000000	1.615385	1.615385	0.000000	0.000000	0	0	0
1392	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1393	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1394	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1395	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1396	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1397	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1398	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1399	88	2	2	0.000000	13.829545	12.625000	0.000000	0.000000	0	0	0
1400	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1401	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1402	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1403	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1404	20	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1405	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1406	11	1	1	0.000000	1.636364	1.636364	0.000000	0.000000	0	0	0
1407	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1408	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1409	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1410	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1411	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1412	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1413	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1414	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1415	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
